FIRST_NAME,LAST_NAME,USER_ID,EMAIL,PASSWORD,MAJOR,TYPE
Foster,Lemont,flemont0,flemont0@tech.edu,Password123,Computer Science,Student
Watson,Tameeka,wtameeka0,wtameeka0@tech.edu,Password123,Engineering,Student
Elyssa,Tibisay,etibisay0,etibisay0@tech.edu,Password123,English,Student
Keven,Kedrick,kkedrick0,kkedrick0@tech.edu,Password123,Engineering,Student
Jinna,Shedrick,jshedrick0,jshedrick0@tech.edu,Password123,Engineering,Student
Garfield,Rhesa,grhesa0,grhesa0@tech.edu,Password123,Nursing,Student
Mehran,Paden,mpaden0,mpaden0@tech.edu,Password123,Nursing,Professor
Courtenay,Jaris,cjaris0,cjaris0@tech.edu,Password123,Nursing,Student
Krystale,Clair,kclair0,kclair0@tech.edu,Password123,English,Student
Dontaye,Chanele,dchanele0,dchanele0@tech.edu,Password123,English,Student
Jamira,Yaneth,jyaneth0,jyaneth0@tech.edu,Password123,Nursing,Student
Dinelle,Tiera,dtiera0,dtiera0@tech.edu,Password123,Computer Science,Student
Jessica,Rodrigues,jrodrigues0,jrodrigues0@tech.edu,Password123,English,Student
Daid,Neng,dneng0,dneng0@tech.edu,Password123,English,Student
Michela,Natricia,mnatricia0,mnatricia0@tech.edu,Password123,Computer Science,Student
Shekina,Kiyonna,skiyonna0,skiyonna0@tech.edu,Password123,Engineering,Student
Anacani,Daytona,adaytona0,adaytona0@tech.edu,Password123,Math,Student
Rashard,Shamona,rshamona0,rshamona0@tech.edu,Password123,English,Student
Danile,Lyla,dlyla0,dlyla0@tech.edu,Password123,Computer Science,Professor
Gwendalyn,Kylea,gkylea0,gkylea0@tech.edu,Password123,English,Student
Shanda,Shannette,sshannette0,sshannette0@tech.edu,Password123,Nursing,Student
Ibrahim,Bryan,ibryan0,ibryan0@tech.edu,Password123,Engineering,Student
Roseanna,Dipesh,rdipesh0,rdipesh0@tech.edu,Password123,Engineering,Student
Pinky,Rochel,prochel0,prochel0@tech.edu,Password123,Nursing,Student
Prescious,Toddrick,ptoddrick0,ptoddrick0@tech.edu,Password123,Engineering,Professor
Danel,Cornelia,dcornelia0,dcornelia0@tech.edu,Password123,English,Student
Ellison,Trichelle,etrichelle0,etrichelle0@tech.edu,Password123,Computer Science,Student
Kennisha,Kristina,kkristina0,kkristina0@tech.edu,Password123,Engineering,Student
Roneshia,Jibril,rjibril0,rjibril0@tech.edu,Password123,Nursing,Student
Kierra,Denise,kdenise0,kdenise0@tech.edu,Password123,Math,Student
Waymon,Montrelle,wmontrelle0,wmontrelle0@tech.edu,Password123,English,Professor
Hardy,Martavious,hmartavious0,hmartavious0@tech.edu,Password123,English,Student
Merridith,Soren,msoren0,msoren0@tech.edu,Password123,Math,Student
Gyasi,Lilly,glilly0,glilly0@tech.edu,Password123,Math,Student
Kena,Marke,kmarke0,kmarke0@tech.edu,Password123,Math,Student
Gustaf,Keishawna,gkeishawna0,gkeishawna0@tech.edu,Password123,Engineering,Student
Adonna,Kylah,akylah0,akylah0@tech.edu,Password123,Math,Student
Amenda,Serina,aserina0,aserina0@tech.edu,Password123,Engineering,Student
Asti,Emerald,aemerald0,aemerald0@tech.edu,Password123,Nursing,Student
Oluchi,Shalini,oshalini0,oshalini0@tech.edu,Password123,Nursing,Student
Audre,Rontrell,arontrell0,arontrell0@tech.edu,Password123,Computer Science,Student
Clarise,Jaysen,cjaysen0,cjaysen0@tech.edu,Password123,Engineering,Student
Jakki,Romero,jromero0,jromero0@tech.edu,Password123,Computer Science,Student
Luiz,Tadd,ltadd0,ltadd0@tech.edu,Password123,Nursing,Student
Isela,Anastassia,ianastassia0,ianastassia0@tech.edu,Password123,Engineering,Student
Sharalyn,Dyna,sdyna0,sdyna0@tech.edu,Password123,Math,Student
Quashon,Avram,qavram0,qavram0@tech.edu,Password123,Nursing,Student
Brandace,Viridiana,bviridiana0,bviridiana0@tech.edu,Password123,Nursing,Student
Kaycee,Jenesa,kjenesa0,kjenesa0@tech.edu,Password123,English,Student
Nelle,Sacha,nsacha0,nsacha0@tech.edu,Password123,Nursing,Student
Daryle,Rittany,drittany0,drittany0@tech.edu,Password123,English,Student
Nicolas,Katrese,nkatrese0,nkatrese0@tech.edu,Password123,Math,Student
Lynell,Jeniece,ljeniece0,ljeniece0@tech.edu,Password123,Engineering,Student
Carlise,Ellana,cellana0,cellana0@tech.edu,Password123,Math,Student
Melany,Chelia,mchelia0,mchelia0@tech.edu,Password123,Nursing,Student
Jessamine,Farida,jfarida0,jfarida0@tech.edu,Password123,English,Student
Tynetta,Domineque,tdomineque0,tdomineque0@tech.edu,Password123,English,Student
Aidan,Avalon,aavalon0,aavalon0@tech.edu,Password123,Math,Student
Kwame,Ricci,kricci0,kricci0@tech.edu,Password123,English,Student
Maryam,Issaac,missaac0,missaac0@tech.edu,Password123,Math,Student
Tijuan,Gerri,tgerri0,tgerri0@tech.edu,Password123,Nursing,Student
Wykisha,Darral,wdarral0,wdarral0@tech.edu,Password123,Math,Student
Jaquanda,Marquarius,jmarquarius0,jmarquarius0@tech.edu,Password123,Math,Student
Shavon,Clorissa,sclorissa0,sclorissa0@tech.edu,Password123,Nursing,Student
Therron,Leala,tleala0,tleala0@tech.edu,Password123,Computer Science,Student
Annastacia,Tasneem,atasneem0,atasneem0@tech.edu,Password123,English,Student
Shaquira,Eriverto,seriverto0,seriverto0@tech.edu,Password123,Engineering,Student
Biran,Majid,bmajid0,bmajid0@tech.edu,Password123,Nursing,Student
Lissette,Ivane,livane0,livane0@tech.edu,Password123,Math,Student
Aaran,Christinna,achristinna0,achristinna0@tech.edu,Password123,Nursing,Student
Frederic,Chamika,fchamika0,fchamika0@tech.edu,Password123,Computer Science,Student
Georgio,Marquist,gmarquist0,gmarquist0@tech.edu,Password123,Nursing,Student
Teshara,Leonardo,tleonardo0,tleonardo0@tech.edu,Password123,Engineering,Student
Mazin,Cosmo,mcosmo0,mcosmo0@tech.edu,Password123,Engineering,Student
Carissa,Silvana,csilvana0,csilvana0@tech.edu,Password123,Math,Student
Nikcole,Collin,ncollin0,ncollin0@tech.edu,Password123,Nursing,Student
Laurina,Antionne,lantionne0,lantionne0@tech.edu,Password123,Math,Student
Aurora,Vijay,avijay0,avijay0@tech.edu,Password123,Math,Student
Keone,Tawny,ktawny0,ktawny0@tech.edu,Password123,Engineering,Student
Agata,Lizzie,alizzie0,alizzie0@tech.edu,Password123,Math,Student
Tyrus,Autum,tautum0,tautum0@tech.edu,Password123,English,Student
Charla,Tamora,ctamora0,ctamora0@tech.edu,Password123,Computer Science,Student
Ashish,Evangelina,aevangelina0,aevangelina0@tech.edu,Password123,English,Student
Rasheida,Jacob,rjacob0,rjacob0@tech.edu,Password123,Nursing,Student
Maureen,Gissel,mgissel0,mgissel0@tech.edu,Password123,Engineering,Student
Terryn,Brandyn,tbrandyn0,tbrandyn0@tech.edu,Password123,Engineering,Student
Tamora,Tam,ttam0,ttam0@tech.edu,Password123,Math,Student
Jurell,Genisha,jgenisha0,jgenisha0@tech.edu,Password123,Nursing,Student
Maximo,Umar,mumar0,mumar0@tech.edu,Password123,Computer Science,Student
Fallynn,Keyonia,fkeyonia0,fkeyonia0@tech.edu,Password123,Math,Professor
Sharyn,Trinh,strinh0,strinh0@tech.edu,Password123,Math,Student
Catrina,Errin,cerrin0,cerrin0@tech.edu,Password123,Engineering,Student
Chanice,Jaclynne,cjaclynne0,cjaclynne0@tech.edu,Password123,Computer Science,Student
Michaelanthony,Tenika,mtenika0,mtenika0@tech.edu,Password123,Math,Student
Thu,Jarrod,tjarrod0,tjarrod0@tech.edu,Password123,Engineering,Student
Grady,Shelbie,gshelbie0,gshelbie0@tech.edu,Password123,English,Student
Brea,Carl,bcarl0,bcarl0@tech.edu,Password123,Nursing,Student
Onyx,Zaida,ozaida0,ozaida0@tech.edu,Password123,Engineering,Student
Nicki,Markell,nmarkell0,nmarkell0@tech.edu,Password123,Computer Science,Student
Karle,Jaquitta,kjaquitta0,kjaquitta0@tech.edu,Password123,English,Student
Salah,Ilona,silona0,silona0@tech.edu,Password123,Engineering,Student
Micholas,Clintin,mclintin0,mclintin0@tech.edu,Password123,English,Student
Joshuah,Alena,jalena0,jalena0@tech.edu,Password123,Math,Student
Charae,Chari,cchari0,cchari0@tech.edu,Password123,Nursing,Student
Candie,Jesselee,cjesselee0,cjesselee0@tech.edu,Password123,Math,Student
Nicholle,Rebbeca,nrebbeca0,nrebbeca0@tech.edu,Password123,Nursing,Student
Corvette,Laniece,claniece0,claniece0@tech.edu,Password123,English,Professor
Reshawn,Panagiota,rpanagiota0,rpanagiota0@tech.edu,Password123,Nursing,Student
Camielle,Jefferey,cjefferey0,cjefferey0@tech.edu,Password123,Math,Student
Kyson,Milo,kmilo0,kmilo0@tech.edu,Password123,Computer Science,Student
Charon,Janes,cjanes0,cjanes0@tech.edu,Password123,Engineering,Student
Kynan,Chikita,kchikita0,kchikita0@tech.edu,Password123,Nursing,Student
Renda,Virginia,rvirginia0,rvirginia0@tech.edu,Password123,English,Student
Ceri,Moya,cmoya0,cmoya0@tech.edu,Password123,Math,Student
Jacobus,Danuel,jdanuel0,jdanuel0@tech.edu,Password123,Math,Professor
Dinora,Gerold,dgerold0,dgerold0@tech.edu,Password123,Computer Science,Student
Niko,Keithan,nkeithan0,nkeithan0@tech.edu,Password123,Math,Student
Daesha,Tiana,dtiana0,dtiana0@tech.edu,Password123,Engineering,Student
Marlyn,Andreas,mandreas0,mandreas0@tech.edu,Password123,Engineering,Student
Daved,Adella,dadella0,dadella0@tech.edu,Password123,Computer Science,Student
Cresencio,Kaelee,ckaelee0,ckaelee0@tech.edu,Password123,Computer Science,Student
Anton,Adel,aadel0,aadel0@tech.edu,Password123,Engineering,Student
Marnita,Sunny,msunny0,msunny0@tech.edu,Password123,Computer Science,Student
Peggie,Krystyn,pkrystyn0,pkrystyn0@tech.edu,Password123,Computer Science,Student
Jennalyn,Ieesha,jieesha0,jieesha0@tech.edu,Password123,Engineering,Professor
Elisebeth,Ronal,eronal0,eronal0@tech.edu,Password123,English,Student
Shanique,Leane,sleane0,sleane0@tech.edu,Password123,Nursing,Student
Katherina,Stesha,kstesha0,kstesha0@tech.edu,Password123,Engineering,Professor
Lillia,Garan,lgaran0,lgaran0@tech.edu,Password123,Engineering,Student
Tibisay,Kirstie,tkirstie0,tkirstie0@tech.edu,Password123,Math,Student
Benjie,Joselito,bjoselito0,bjoselito0@tech.edu,Password123,Nursing,Student
Caton,Lapria,clapria0,clapria0@tech.edu,Password123,Math,Student
Shakeita,Lisbeth,slisbeth0,slisbeth0@tech.edu,Password123,English,Student
Yechiel,Kandance,ykandance0,ykandance0@tech.edu,Password123,Nursing,Student
Kristen,Enas,kenas0,kenas0@tech.edu,Password123,Engineering,Student
Enrique,Sherece,esherece0,esherece0@tech.edu,Password123,Nursing,Student
Burak,Lorianna,blorianna0,blorianna0@tech.edu,Password123,Engineering,Student
Massiel,Letasha,mletasha0,mletasha0@tech.edu,Password123,English,Student
Kimerly,Kipp,kkipp0,kkipp0@tech.edu,Password123,Math,Student
Sia,Garey,sgarey0,sgarey0@tech.edu,Password123,Math,Student
Josedejesus,Angelie,jangelie0,jangelie0@tech.edu,Password123,Math,Student
Erinne,Peony,epeony0,epeony0@tech.edu,Password123,English,Student
Natalia,Julietta,njulietta0,njulietta0@tech.edu,Password123,Computer Science,Student
Marcy,Jannine,mjannine0,mjannine0@tech.edu,Password123,English,Student
Tomesha,Mikal,tmikal0,tmikal0@tech.edu,Password123,English,Student
Sharree,Lizeth,slizeth0,slizeth0@tech.edu,Password123,Math,Student
Danille,Akeya,dakeya0,dakeya0@tech.edu,Password123,Computer Science,Student
Echo,Ronak,eronak0,eronak0@tech.edu,Password123,Nursing,Student
Pierson,Josie,pjosie0,pjosie0@tech.edu,Password123,Engineering,Student
Keonia,Ohn,kohn0,kohn0@tech.edu,Password123,English,Student
Wilberto,Lisaann,wlisaann0,wlisaann0@tech.edu,Password123,Nursing,Student
Janeth,Armin,jarmin0,jarmin0@tech.edu,Password123,English,Student
Allia,Genieve,agenieve0,agenieve0@tech.edu,Password123,English,Student
Sherre,Abagail,sabagail0,sabagail0@tech.edu,Password123,English,Student
Carah,Romain,cromain0,cromain0@tech.edu,Password123,Nursing,Student
Terika,Katura,tkatura0,tkatura0@tech.edu,Password123,Engineering,Student
Robertlee,Stephany,rstephany0,rstephany0@tech.edu,Password123,English,Student
Shontelle,Jamis,sjamis0,sjamis0@tech.edu,Password123,English,Student
Allesandra,Gail,agail0,agail0@tech.edu,Password123,Math,Student
Taz,Loan,tloan0,tloan0@tech.edu,Password123,Math,Student
Kineta,Babette,kbabette0,kbabette0@tech.edu,Password123,English,Student
Dollie,Lashon,dlashon0,dlashon0@tech.edu,Password123,Engineering,Student
Eusebio,Randi,erandi0,erandi0@tech.edu,Password123,Computer Science,Student
Feige,Eleazar,feleazar0,feleazar0@tech.edu,Password123,Engineering,Student
Tonee,Dalen,tdalen0,tdalen0@tech.edu,Password123,Nursing,Student
Octavio,Tracie,otracie0,otracie0@tech.edu,Password123,English,Student
Nilda,Chantee,nchantee0,nchantee0@tech.edu,Password123,Engineering,Student
Sebastian,Josehua,sjosehua0,sjosehua0@tech.edu,Password123,Math,Student
Caitrin,Sparkle,csparkle0,csparkle0@tech.edu,Password123,Math,Professor
Ardell,Nicholette,anicholette0,anicholette0@tech.edu,Password123,Nursing,Student
Jennalee,Kindsey,jkindsey0,jkindsey0@tech.edu,Password123,English,Student
Marnell,Aurea,maurea0,maurea0@tech.edu,Password123,Engineering,Student
Melissasue,Jebadiah,mjebadiah0,mjebadiah0@tech.edu,Password123,Engineering,Student
Nesha,Zacharias,nzacharias0,nzacharias0@tech.edu,Password123,Computer Science,Student
Tikisha,Charisma,tcharisma0,tcharisma0@tech.edu,Password123,Computer Science,Professor
Vianey,Deshun,vdeshun0,vdeshun0@tech.edu,Password123,English,Professor
Dominga,Marbin,dmarbin0,dmarbin0@tech.edu,Password123,English,Student
Delanie,Tommi,dtommi0,dtommi0@tech.edu,Password123,Computer Science,Student
Katoya,Kareen,kkareen0,kkareen0@tech.edu,Password123,Math,Student
Endre,Terresa,eterresa0,eterresa0@tech.edu,Password123,English,Student
Kennen,Deisi,kdeisi0,kdeisi0@tech.edu,Password123,Math,Student
Jaquana,Janese,jjanese0,jjanese0@tech.edu,Password123,Math,Student
Dieter,Khandi,dkhandi0,dkhandi0@tech.edu,Password123,Computer Science,Student
Haleigh,Rinda,hrinda0,hrinda0@tech.edu,Password123,Math,Student
Eri,Koryn,ekoryn0,ekoryn0@tech.edu,Password123,English,Student
Christeen,Parker,cparker0,cparker0@tech.edu,Password123,Engineering,Student
Omayra,Roshan,oroshan0,oroshan0@tech.edu,Password123,Math,Student
Leyla,Eveline,leveline0,leveline0@tech.edu,Password123,Math,Student
Calum,Rosalynn,crosalynn0,crosalynn0@tech.edu,Password123,Computer Science,Student
Georgine,Brihany,gbrihany0,gbrihany0@tech.edu,Password123,Computer Science,Student
Chanay,Tenielle,ctenielle0,ctenielle0@tech.edu,Password123,English,Student
Anya,Savanah,asavanah0,asavanah0@tech.edu,Password123,Computer Science,Student
Nicky,Batsheva,nbatsheva0,nbatsheva0@tech.edu,Password123,Computer Science,Professor
Kelvin,Aurelia,kaurelia0,kaurelia0@tech.edu,Password123,Computer Science,Student
Ricco,Leiah,rleiah0,rleiah0@tech.edu,Password123,Engineering,Student
Maverick,Camille,mcamille0,mcamille0@tech.edu,Password123,Nursing,Student
Timohty,Amberdawn,tamberdawn0,tamberdawn0@tech.edu,Password123,Math,Student
Jimena,Charmagne,jcharmagne0,jcharmagne0@tech.edu,Password123,Nursing,Student
Adelbert,Eboni,aeboni0,aeboni0@tech.edu,Password123,Nursing,Student
Emre,Carrissa,ecarrissa0,ecarrissa0@tech.edu,Password123,Engineering,Student
Tyneshia,Shawnelle,tshawnelle0,tshawnelle0@tech.edu,Password123,Nursing,Student
Chiara,Cuyler,ccuyler0,ccuyler0@tech.edu,Password123,Computer Science,Student
Corinthian,Payam,cpayam0,cpayam0@tech.edu,Password123,Computer Science,Student
Shloime,Kaysie,skaysie0,skaysie0@tech.edu,Password123,English,Student
Robi,Alyx,ralyx0,ralyx0@tech.edu,Password123,English,Professor
Rosalva,Bibiana,rbibiana0,rbibiana0@tech.edu,Password123,Math,Student
Husayn,Elizabth,helizabth0,helizabth0@tech.edu,Password123,Nursing,Student
Kush,Lameisha,klameisha0,klameisha0@tech.edu,Password123,Nursing,Student
Woody,Shamecca,wshamecca0,wshamecca0@tech.edu,Password123,Math,Student
Mychal,Tanea,mtanea0,mtanea0@tech.edu,Password123,Math,Student
Kenitra,Rudolfo,krudolfo0,krudolfo0@tech.edu,Password123,Engineering,Student
Eitan,Taiwan,etaiwan0,etaiwan0@tech.edu,Password123,Math,Student
Kesa,Rebeckah,krebeckah0,krebeckah0@tech.edu,Password123,Math,Student
Jennfier,Brittain,jbrittain0,jbrittain0@tech.edu,Password123,English,Student
Jaymar,Taniqua,jtaniqua0,jtaniqua0@tech.edu,Password123,English,Student
Tahira,Faryn,tfaryn0,tfaryn0@tech.edu,Password123,English,Student
Laramie,Uniqua,luniqua0,luniqua0@tech.edu,Password123,Engineering,Student
Johnny,Vonzell,jvonzell0,jvonzell0@tech.edu,Password123,Nursing,Student
Ayla,Coleen,acoleen0,acoleen0@tech.edu,Password123,Engineering,Student
Berenice,Tarvaris,btarvaris0,btarvaris0@tech.edu,Password123,English,Student
Keryn,Britnei,kbritnei0,kbritnei0@tech.edu,Password123,Math,Student
Mercedez,Margarete,mmargarete0,mmargarete0@tech.edu,Password123,English,Student
Ally,Early,aearly0,aearly0@tech.edu,Password123,Nursing,Student
Mayra,Shelina,mshelina0,mshelina0@tech.edu,Password123,Computer Science,Student
Cherae,Justino,cjustino0,cjustino0@tech.edu,Password123,English,Student
Nasha,Merry,nmerry0,nmerry0@tech.edu,Password123,English,Student
Sabah,Toney,stoney0,stoney0@tech.edu,Password123,English,Student
Sabin,Paris,sparis0,sparis0@tech.edu,Password123,Math,Student
Deven,Ahley,dahley0,dahley0@tech.edu,Password123,Math,Student
Chas,Ladanna,cladanna0,cladanna0@tech.edu,Password123,English,Student
Kera,Reka,kreka0,kreka0@tech.edu,Password123,English,Student
Deidre,Mistee,dmistee0,dmistee0@tech.edu,Password123,Computer Science,Student
Dontre,Trever,dtrever0,dtrever0@tech.edu,Password123,Math,Student
Maurisha,Cassady,mcassady0,mcassady0@tech.edu,Password123,Math,Student
Shanay,Rondi,srondi0,srondi0@tech.edu,Password123,Computer Science,Student
Arlina,Talena,atalena0,atalena0@tech.edu,Password123,English,Professor
Donn,Suzzette,dsuzzette0,dsuzzette0@tech.edu,Password123,Computer Science,Student
Shardee,Trina,strina0,strina0@tech.edu,Password123,Engineering,Professor
Detrick,Isla,disla0,disla0@tech.edu,Password123,English,Student
Natonya,Jestin,njestin0,njestin0@tech.edu,Password123,Math,Professor
Kely,Natalye,knatalye0,knatalye0@tech.edu,Password123,Engineering,Student
Deshundra,Naja,dnaja0,dnaja0@tech.edu,Password123,English,Student
Perry,Sayaka,psayaka0,psayaka0@tech.edu,Password123,English,Professor
Ohn,Goldie,ogoldie0,ogoldie0@tech.edu,Password123,Nursing,Student
Temia,Audelia,taudelia0,taudelia0@tech.edu,Password123,Engineering,Student
Teran,Jill,tjill0,tjill0@tech.edu,Password123,Math,Student
Chan,Nicola,cnicola0,cnicola0@tech.edu,Password123,Math,Student
Kianna,Adrianna,kadrianna0,kadrianna0@tech.edu,Password123,Engineering,Student
Aundrea,Fermin,afermin0,afermin0@tech.edu,Password123,Nursing,Student
Sommer,Basilia,sbasilia0,sbasilia0@tech.edu,Password123,English,Student
Kiosha,Sareena,ksareena0,ksareena0@tech.edu,Password123,Computer Science,Student
Chaunta,Markeeta,cmarkeeta0,cmarkeeta0@tech.edu,Password123,Engineering,Student
Jocelyne,Talisa,jtalisa0,jtalisa0@tech.edu,Password123,Math,Student
Cherice,Deniqua,cdeniqua0,cdeniqua0@tech.edu,Password123,English,Student
Aryana,Elisabet,aelisabet0,aelisabet0@tech.edu,Password123,English,Student
Laqueena,Petrina,lpetrina0,lpetrina0@tech.edu,Password123,Math,Student
Merced,Terrilynn,mterrilynn0,mterrilynn0@tech.edu,Password123,Engineering,Student
Konica,Zeth,kzeth0,kzeth0@tech.edu,Password123,Engineering,Student
Latarsha,Aminah,laminah0,laminah0@tech.edu,Password123,English,Student
Katasha,Curt,kcurt0,kcurt0@tech.edu,Password123,Computer Science,Student
Shatonna,Nova,snova0,snova0@tech.edu,Password123,Math,Student
Milan,Cieara,mcieara0,mcieara0@tech.edu,Password123,Nursing,Student
Chrles,Shakiya,cshakiya0,cshakiya0@tech.edu,Password123,Nursing,Student
Dimple,Keesa,dkeesa0,dkeesa0@tech.edu,Password123,Math,Student
Hayli,Toniqua,htoniqua0,htoniqua0@tech.edu,Password123,Computer Science,Student
Lenwood,Lorine,llorine0,llorine0@tech.edu,Password123,Engineering,Student
Donvan,Emelda,demelda0,demelda0@tech.edu,Password123,Math,Student
Amen,Waymond,awaymond0,awaymond0@tech.edu,Password123,Engineering,Student
Clemente,Aprilmarie,caprilmarie0,caprilmarie0@tech.edu,Password123,Math,Student
Jaynell,Marlena,jmarlena0,jmarlena0@tech.edu,Password123,Engineering,Student
Ayodele,Savoeun,asavoeun0,asavoeun0@tech.edu,Password123,Math,Student
Devonta,Cass,dcass0,dcass0@tech.edu,Password123,Computer Science,Student
